o1,o1.cpus,o1.min_memory,o1.priority,o1.command,o1.state,o1.work_dir,o2,o2.cpu_load,o2.free_mem,o2.cpu,o2.state,e1
59913431,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0078,30.52,423878,96,"""alloc""",ended-_59913431-0
59913431,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0078,30.52,423878,96,"""alloc""",submit-59913431-0
59913431,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0078,30.52,423878,96,"""alloc""",start-59913431-1
59912347,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",start-59912347-1
59912347,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",submit-59912347-0
59912347,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",ending-_59912347-0
59912347,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0084,56.93,349165,96,"""alloc""",ended-_59912347-0
59913151,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",start-59913151-1
59913151,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0072,49.12,221512,96,"""mix""",submit-59913151-0
59903143,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0218,84.37,466446,96,"""mix""",submit-59903143-0
59903143,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0218,84.37,466446,96,"""mix""",start-59903143-1
59754153,1,10560M,,critic2.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0022819/DK/critic2_k100/results/GeSe_mp-700_alpha_K1000_k18x15x3_critic2,host_n23m0290,9.1,980868,96,"""mix""",submit-59754153-0
59754153,1,10560M,,critic2.sh,RUNNING,/rwthfs/rz/cluster/hpcwork/p0022819/DK/critic2_k100/results/GeSe_mp-700_alpha_K1000_k18x15x3_critic2,host_n23m0290,9.1,980868,96,"""mix""",start-59754153-1
59913323,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",cancelled-_59913323-0
59913323,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",start-59913323-1
59913323,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",ending-_59913323-0
59913323,1,10G,,run_slurm_hours.sh,RUNNING,/rwthfs/rz/cluster/work/ul527424/HVDCwise/Usecase1/D62b/LF,host_r23m0027,94.77,325428,96,"""alloc""",submit-59913323-0
59913759,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",start-59913759-1
59913759,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",submit-59913759-0
59902915,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0116,66.18,482862,96,"""alloc""",submit-59902915-0
59902915,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0116,66.18,482862,96,"""alloc""",start-59902915-1
59912622,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",start-59912622-1
59912622,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",submit-59912622-0
59912622,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",cancelled-_59912622-0
59912622,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",ending-_59912622-0
59902732,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0231,63.9,484729,96,"""alloc""",ending-_59902732-0
59902732,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0231,63.9,484729,96,"""alloc""",start-59902732-1
59902732,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0231,63.9,484729,96,"""alloc""",submit-59902732-0
59902732,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0231,63.9,484729,96,"""alloc""",ended-_59902732-0
59904657,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0155,101.36,483560,96,"""alloc""",start-59904657-1
59904657,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0155,101.36,483560,96,"""alloc""",submit-59904657-0
59913571,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913571-0
59913571,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913571-1
59907284,2,6G,,(null),RUNNING,/rwthfs/rz/cluster/home/tt201262/setups/2024-10-11-denosing_lm,host_w23g0002,3.12,461509,96,"""mix""",start-59907284-1
59907284,2,6G,,(null),RUNNING,/rwthfs/rz/cluster/home/tt201262/setups/2024-10-11-denosing_lm,host_w23g0002,3.12,461509,96,"""mix""",submit-59907284-0
59913239,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0399,62.71,231985,96,"""alloc""",submit-59913239-0
59913239,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0399,62.71,231985,96,"""alloc""",start-59913239-1
59912659,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",submit-59912659-0
59912659,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",start-59912659-1
59912659,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",ending-_59912659-0
59912659,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0176,96.2,486875,96,"""alloc""",cancelled-_59912659-0
59913738,1,2G,,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0205,94.05,159841,96,"""alloc""",start-59913738-0
59913738,1,2G,,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0205,94.05,159841,96,"""alloc""",failed-_59913738-0
59913738,1,2G,,Start.sh,PENDING,/rwthfs/rz/cluster/work/fp401021/test,host_n23m0205,94.05,159841,96,"""alloc""",submit-59913738-0
59912624,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",submit-59912624-0
59912624,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",start-59912624-1
59912624,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",ending-_59912624-0
59912624,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0286,14.3,234450,96,"""alloc""",cancelled-_59912624-0
59913707,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0364,9.98,500331,96,"""alloc""",submit-59913707-0
59913707,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0364,9.98,500331,96,"""alloc""",start-59913707-1
59912118,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0360,55.57,401445,96,"""alloc""",cancelled-_59912118-0
59912118,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0360,55.57,401445,96,"""alloc""",start-59912118-1
59912118,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0360,55.57,401445,96,"""alloc""",ending-_59912118-0
59912118,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0360,55.57,401445,96,"""alloc""",submit-59912118-0
59903030,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0220,92.08,470286,96,"""mix""",start-59903030-1
59903030,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0220,92.08,470286,96,"""mix""",submit-59903030-0
59912679,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",start-59912679-1
59912679,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",submit-59912679-0
59912679,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",cancelled-_59912679-0
59912679,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0301,63.25,158845,96,"""alloc""",ending-_59912679-0
59912740,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",cancelled-_59912740-0
59912740,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",ending-_59912740-0
59912740,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",start-59912740-1
59912740,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",submit-59912740-0
59882713,96,2500M,,jobScripts.zsh,RUNNING,/rwthfs/rz/cluster/hpcwork/tp999197/SL_300_0.5H_40degC_0.5Slip,host_n23m0316,0,249417,96,"""alloc""",submit-59882713-0
59882713,96,2500M,,jobScripts.zsh,RUNNING,/rwthfs/rz/cluster/hpcwork/tp999197/SL_300_0.5H_40degC_0.5Slip,host_n23m0316,0,249417,96,"""alloc""",start-59882713-1
59913068,64,5000M,0.00023867120041,jobfile,PENDING,/rwthfs/rz/cluster/home/dc724430/project/N-GenIC_growth,host_n23m0363,48.08,428560,96,"""mix""",submit-59913068-0
59913068,64,5000M,0.00023867120041,jobfile,PENDING,/rwthfs/rz/cluster/home/dc724430/project/N-GenIC_growth,host_n23m0363,48.08,428560,96,"""mix""",ended-_59913068-0
59913068,64,5000M,0.00023867120041,jobfile,PENDING,/rwthfs/rz/cluster/home/dc724430/project/N-GenIC_growth,host_n23m0363,48.08,428560,96,"""mix""",start-59913068-0
59913779,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0074,96.1,459940,96,"""alloc""",submit-59913779-0
59913779,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0074,96.1,459940,96,"""alloc""",start-59913779-1
59913389,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0307,10.6,247942,96,"""mix""",start-59913389-1
59913389,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0307,10.6,247942,96,"""mix""",submit-59913389-0
59913791,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_n23m0205,94.05,159841,96,"""alloc""",submit-59913791-0
59913791,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_n23m0205,94.05,159841,96,"""alloc""",failed-_59913791-0
59913791,30,8G,,powerFtest.sh,RUNNING,/rwthfs/rz/cluster/home/fo152706,host_n23m0205,94.05,159841,96,"""alloc""",start-59913791-1
59903180,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0229,63.37,477430,96,"""drng""",submit-59903180-0
59903180,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0229,63.37,477430,96,"""drng""",start-59903180-1
59913465,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0181,57.94,180528,96,"""mix""",start-59913465-1
59913465,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0181,57.94,180528,96,"""mix""",submit-59913465-0
59912587,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0283,85.05,214514,96,"""mix""",ending-_59912587-0
59912587,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0283,85.05,214514,96,"""mix""",start-59912587-1
59912587,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0283,85.05,214514,96,"""mix""",submit-59912587-0
59912587,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0283,85.05,214514,96,"""mix""",cancelled-_59912587-0
59905917,125,2540M,,(null),RUNNING,/rwthfs/rz/cluster/hpcwork/p0024764/04_Ayala_Cluster_MRA_Rocky8Modi/0943_MRA,host_n23m0003,8.33,500564,96,"""drng""",submit-59905917-0
59905917,125,2540M,,(null),RUNNING,/rwthfs/rz/cluster/hpcwork/p0024764/04_Ayala_Cluster_MRA_Rocky8Modi/0943_MRA,host_n23m0003,8.33,500564,96,"""drng""",ended-_59905917-0
59905917,125,2540M,,(null),RUNNING,/rwthfs/rz/cluster/hpcwork/p0024764/04_Ayala_Cluster_MRA_Rocky8Modi/0943_MRA,host_n23m0003,8.33,500564,96,"""drng""",start-59905917-1
59905917,125,2540M,,(null),RUNNING,/rwthfs/rz/cluster/hpcwork/p0024764/04_Ayala_Cluster_MRA_Rocky8Modi/0943_MRA,host_n23m0003,8.33,500564,96,"""drng""",ending-_59905917-0
59910413,32,5000M,,run_mg5.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/4FS/ttbb_mg5,host_r23m0108,8.33,504386,96,"""alloc""",submit-59910413-0
59910413,32,5000M,,run_mg5.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/4FS/ttbb_mg5,host_r23m0108,8.33,504386,96,"""alloc""",start-59910413-1
59912523,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",start-59912523-1
59912523,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",submit-59912523-0
59912523,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",ending-_59912523-0
59912523,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0041,87.63,478358,96,"""alloc""",cancelled-_59912523-0
59904656,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0154,96.22,488426,96,"""alloc""",submit-59904656-0
59904656,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0154,96.22,488426,96,"""alloc""",start-59904656-1
59912723,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0757_AP_0.440,host_n23m0399,62.71,231985,96,"""alloc""",ended-_59912723-0
59912723,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0757_AP_0.440,host_n23m0399,62.71,231985,96,"""alloc""",submit-59912723-0
59912723,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0757_AP_0.440,host_n23m0399,62.71,231985,96,"""alloc""",start-59912723-0
59912723,24,2500M,,run_SCF_only.sh ,PENDING,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0757_AP_0.440,host_n23m0399,62.71,231985,96,"""alloc""",ending-_59912723-0
59913362,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0361,88.06,379562,96,"""alloc""",start-59913362-1
59913362,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0361,88.06,379562,96,"""alloc""",submit-59913362-0
59913487,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0084,56.93,349165,96,"""alloc""",start-59913487-1
59913487,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0084,56.93,349165,96,"""alloc""",submit-59913487-0
59912151,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",ending-_59912151-0
59912151,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",start-59912151-1
59912151,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",submit-59912151-0
59912151,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0360,55.57,401445,96,"""alloc""",ended-_59912151-0
59912139,24,2500M,,run_SCF_only.sh ,COMPLETED,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0736_AP_0.460,host_n23m0024,62.38,223283,96,"""mix""",submit-59912139-0
59912139,24,2500M,,run_SCF_only.sh ,COMPLETED,/rwthfs/rz/cluster/hpcwork/p0021179/TB/GeTe/Results/CZ_4.0736_AP_0.460,host_n23m0024,62.38,223283,96,"""mix""",start-59912139-1
59911613,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0183,48.06,223416,96,"""mix""",submit-59911613-0
59911613,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0183,48.06,223416,96,"""mix""",start-59911613-1
59903102,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0164,20.5,438242,96,"""drng""",submit-59903102-0
59903102,10,55G,,submission_file_5ba62685c3b84a168238680d923bdef8.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_n23m0164,20.5,438242,96,"""drng""",start-59903102-1
59911256,24,2005M,,III.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW/TZVP,host_r23m0130,66.4,206223,96,"""alloc""",start-59911256-1
59911256,24,2005M,,III.run,RUNNING,/rwthfs/rz/cluster/hpcwork/pr299384/Flo/x3_Zyklus_NEW/TZVP,host_r23m0130,66.4,206223,96,"""alloc""",submit-59911256-0
59913671,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0372,0.22,506699,96,"""alloc""",start-59913671-1
59913671,2,5201M,,submission.sh,RUNNING,/rwthfs/rz/cluster/work/cn656560/job/job1,host_n23m0372,0.22,506699,96,"""alloc""",submit-59913671-0
59913546,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0004,73.19,225409,96,"""mix""",submit-59913546-0
59913546,10,27G,,submission_file_23a9045de7044a51aad36c7d8c900f2e.sh,RUNNING,/rwthfs/rz/cluster/home/ni574034,host_r23m0004,73.19,225409,96,"""mix""",start-59913546-1
59912147,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0344,39.43,475794,96,"""alloc""",start-59912147-1
59912147,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0344,39.43,475794,96,"""alloc""",ending-_59912147-0
59912147,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0344,39.43,475794,96,"""alloc""",ended-_59912147-0
59912147,1,4G,,job_kontroll2.job,RUNNING,/rwthfs/rz/cluster/work/rwth1773/vp_ae/pulmonary_simulator/optimization/optimization_scripts,host_n23m0344,39.43,475794,96,"""alloc""",submit-59912147-0
59913760,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",start-59913760-1
59913760,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0205,94.05,159841,96,"""alloc""",submit-59913760-0
59913603,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",submit-59913603-0
59913603,1,2G,,run_pythia8_rivet.sh,RUNNING,/rwthfs/rz/cluster/work/ng762505/ttXX/stable_tt/5FS/ttbb_pythia,host_n23m0033,96.36,200738,96,"""alloc""",start-59913603-1
59912748,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",submit-59912748-0
59912748,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",ending-_59912748-0
59912748,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",start-59912748-1
59912748,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_r23m0079,93.33,206721,96,"""alloc""",cancelled-_59912748-0
59912176,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",ending-_59912176-0
59912176,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",submit-59912176-0
59912176,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",ended-_59912176-0
59912176,1,2540M,,run_array.sh,RUNNING,/rwthfs/rz/cluster/home/nn469221/WeaklySupervised,host_n23m0161,52.3,482489,96,"""alloc""",start-59912176-1
59912442,48,100G,0.00021842960273,Ladungen.sh,PENDING,/rwthfs/rz/cluster/home/sr729383/Downloads,host_n23m0300,63.25,211979,96,"""alloc""",submit-59912442-0
